OG_name,Tsi,Tge,Tpa,Tms,Tdi,Tps,Tcm,Tte,Tbi,Tce
OG-596,Tsi_TRINITY_DN11183_c0_g1_i1,Tge_TRINITY_DN32404_c0_g1_i1,Tpa_TRINITY_DN114309_c0_g1_i1,Tms_TRINITY_DN14737_c0_g1_i1,Tdi_TRINITY_DN7246_c0_g1_i1,Tps_TRINITY_DN63974_c0_g1_i1,Tcm_TRINITY_DN69684_c0_g1_i1,Tte_TRINITY_DN23837_c0_g2_i2,Tbi_TRINITY_DN39933_c0_g1_i1,Tce_TRINITY_DN79392_c0_g1_i1
OG-597,Tsi_TRINITY_DN23121_c0_g1_i1,Tge_TRINITY_DN61117_c0_g1_i1,Tpa_TRINITY_DN138527_c0_g1_i1,Tms_TRINITY_DN28011_c0_g1_i1,Tdi_TRINITY_DN33329_c0_g1_i1,Tps_TRINITY_DN90055_c0_g1_i1,Tcm_TRINITY_DN102116_c0_g1_i3,Tte_TRINITY_DN24659_c0_g1_i1,Tbi_TRINITY_DN63803_c0_g1_i1,Tce_TRINITY_DN98670_c0_g1_i1
OG-598,Tsi_TRINITY_DN13313_c0_g1_i1,Tge_TRINITY_DN46220_c0_g1_i1,Tpa_TRINITY_DN141676_c1_g2_i1,Tms_TRINITY_DN71160_c0_g1_i1,Tdi_TRINITY_DN33679_c0_g1_i1,Tps_TRINITY_DN89153_c0_g1_i1,Tcm_TRINITY_DN102759_c0_g1_i1,Tte_TRINITY_DN2637_c0_g1_i1,Tbi_TRINITY_DN66766_c0_g2_i2,Tce_TRINITY_DN102474_c0_g1_i1
OG-599,Tsi_TRINITY_DN39293_c0_g1_i1,Tge_TRINITY_DN24927_c0_g1_i1,Tpa_TRINITY_DN134340_c0_g3_i1,Tms_TRINITY_DN24226_c0_g1_i1,Tdi_TRINITY_DN52292_c0_g1_i1,Tps_TRINITY_DN93472_c5_g1_i1,Tcm_TRINITY_DN100395_c1_g1_i2,Tte_TRINITY_DN56646_c0_g1_i1,Tbi_TRINITY_DN53680_c0_g1_i1,Tce_TRINITY_DN103439_c0_g2_i1
OG-6,Tsi_TRINITY_DN19125_c0_g1_i1,Tge_TRINITY_DN43910_c0_g1_i1,Tpa_TRINITY_DN143395_c5_g1_i1,Tms_TRINITY_DN30703_c3_g4_i1,Tdi_TRINITY_DN30462_c0_g1_i2,Tps_TRINITY_DN95964_c0_g1_i2,Tcm_TRINITY_DN107674_c0_g1_i1,Tte_TRINITY_DN2142_c0_g1_i1,Tbi_TRINITY_DN71575_c0_g1_i1,Tce_TRINITY_DN106852_c0_g7_i1
OG-60,Tsi_TRINITY_DN29815_c0_g1_i2,Tge_TRINITY_DN41839_c0_g1_i1,Tpa_TRINITY_DN142885_c1_g1_i4,Tms_TRINITY_DN25321_c0_g1_i1,Tdi_TRINITY_DN28618_c0_g1_i4,Tps_TRINITY_DN95552_c0_g4_i3,Tcm_TRINITY_DN105964_c0_g1_i3,Tte_TRINITY_DN24606_c0_g1_i1,Tbi_TRINITY_DN68549_c0_g1_i1,Tce_TRINITY_DN104403_c0_g1_i5
OG-600,Tsi_TRINITY_DN26788_c0_g1_i2,Tge_TRINITY_DN39808_c0_g1_i1,Tpa_TRINITY_DN140127_c2_g2_i2,Tms_TRINITY_DN31305_c1_g1_i1,Tdi_TRINITY_DN19868_c0_g2_i2,Tps_TRINITY_DN91566_c1_g1_i1,Tcm_TRINITY_DN106601_c0_g1_i1,Tte_TRINITY_DN29219_c3_g2_i1,Tbi_TRINITY_DN65875_c0_g1_i1,Tce_TRINITY_DN106909_c3_g1_i1
OG-601,Tsi_TRINITY_DN19740_c0_g1_i1,Tge_TRINITY_DN43301_c0_g1_i1,Tpa_TRINITY_DN140003_c2_g1_i1,Tms_TRINITY_DN32477_c0_g1_i1,Tdi_TRINITY_DN2968_c0_g1_i1,Tps_TRINITY_DN95066_c2_g5_i2,Tcm_TRINITY_DN106952_c1_g1_i1,Tte_TRINITY_DN23371_c0_g1_i1,Tbi_TRINITY_DN65494_c0_g1_i1,Tce_TRINITY_DN106874_c0_g2_i1
OG-602,Tsi_TRINITY_DN32119_c20_g3_i1,Tge_TRINITY_DN33219_c0_g1_i1,Tpa_TRINITY_DN137634_c0_g1_i1,Tms_TRINITY_DN18836_c0_g1_i1,Tdi_TRINITY_DN32201_c12_g2_i1,Tps_TRINITY_DN69483_c0_g1_i1,Tcm_TRINITY_DN99325_c0_g1_i1,Tte_TRINITY_DN3874_c0_g1_i1,Tbi_TRINITY_DN58423_c0_g1_i1,Tce_TRINITY_DN61838_c0_g1_i1
OG-603,Tsi_TRINITY_DN31688_c0_g1_i1,Tge_TRINITY_DN45915_c0_g1_i1,Tpa_TRINITY_DN129494_c2_g1_i1,Tms_TRINITY_DN23941_c0_g1_i1,Tdi_TRINITY_DN47748_c0_g1_i1,Tps_TRINITY_DN93966_c0_g1_i2,Tcm_TRINITY_DN106239_c0_g1_i1,Tte_TRINITY_DN2945_c0_g2_i1,Tbi_TRINITY_DN47525_c0_g1_i1,Tce_TRINITY_DN95173_c0_g1_i1
OG-604,Tsi_TRINITY_DN29705_c0_g1_i1,Tge_TRINITY_DN47720_c0_g1_i2,Tpa_TRINITY_DN134108_c0_g1_i1,Tms_TRINITY_DN20502_c0_g1_i1,Tdi_TRINITY_DN26789_c0_g1_i1,Tps_TRINITY_DN89475_c0_g1_i1,Tcm_TRINITY_DN102842_c0_g1_i1,Tte_TRINITY_DN27340_c1_g1_i1,Tbi_TRINITY_DN70267_c0_g1_i1,Tce_TRINITY_DN97833_c0_g1_i1
OG-605,Tsi_TRINITY_DN28869_c0_g1_i1,Tge_TRINITY_DN42568_c0_g2_i1,Tpa_TRINITY_DN139477_c0_g3_i1,Tms_TRINITY_DN19396_c0_g1_i1,Tdi_TRINITY_DN25653_c0_g2_i1,Tps_TRINITY_DN92687_c0_g1_i1,Tcm_TRINITY_DN101191_c0_g2_i1,Tte_TRINITY_DN26260_c0_g1_i1,Tbi_TRINITY_DN58936_c0_g1_i2,Tce_TRINITY_DN103481_c0_g1_i1
OG-606,Tsi_TRINITY_DN24109_c0_g1_i1,Tge_TRINITY_DN47957_c0_g1_i1,Tpa_TRINITY_DN134507_c0_g1_i1,Tms_TRINITY_DN1942_c0_g1_i1,Tdi_TRINITY_DN31270_c1_g1_i1,Tps_TRINITY_DN89928_c1_g1_i1,Tcm_TRINITY_DN103757_c0_g1_i1,Tte_TRINITY_DN17897_c0_g1_i1,Tbi_TRINITY_DN54177_c0_g1_i1,Tce_TRINITY_DN104302_c0_g1_i1
OG-607,Tsi_TRINITY_DN9030_c0_g1_i1,Tge_TRINITY_DN43525_c0_g1_i1,Tpa_TRINITY_DN143140_c5_g3_i1,Tms_TRINITY_DN872_c0_g2_i1,Tdi_TRINITY_DN31646_c1_g4_i1,Tps_TRINITY_DN84237_c0_g1_i1,Tcm_TRINITY_DN105194_c1_g3_i2,Tte_TRINITY_DN47616_c0_g1_i1,Tbi_TRINITY_DN60114_c0_g1_i1,Tce_TRINITY_DN99326_c0_g1_i5
OG-608,Tsi_TRINITY_DN28926_c0_g1_i3,Tge_TRINITY_DN45771_c0_g1_i3,Tpa_TRINITY_DN136414_c0_g2_i2,Tms_TRINITY_DN28042_c0_g1_i2,Tdi_TRINITY_DN28637_c0_g1_i4,Tps_TRINITY_DN88447_c0_g1_i2,Tcm_TRINITY_DN106256_c0_g2_i1,Tte_TRINITY_DN25670_c0_g1_i4,Tbi_TRINITY_DN67675_c0_g3_i2,Tce_TRINITY_DN103423_c0_g1_i2
OG-609,Tsi_TRINITY_DN19943_c0_g1_i1,Tge_TRINITY_DN42804_c0_g1_i4,Tpa_TRINITY_DN129702_c0_g1_i4,Tms_TRINITY_DN24128_c0_g1_i3,Tdi_TRINITY_DN20953_c0_g1_i5,Tps_TRINITY_DN76075_c0_g1_i5,Tcm_TRINITY_DN95119_c0_g1_i5,Tte_TRINITY_DN27281_c0_g1_i1,Tbi_TRINITY_DN56241_c0_g1_i4,Tce_TRINITY_DN80159_c0_g1_i4
OG-61,Tsi_TRINITY_DN28444_c0_g1_i1,Tge_TRINITY_DN47336_c0_g1_i1,Tpa_TRINITY_DN139823_c0_g1_i1,Tms_TRINITY_DN29712_c0_g1_i1,Tdi_TRINITY_DN29485_c0_g1_i1,Tps_TRINITY_DN88976_c0_g1_i2,Tcm_TRINITY_DN101934_c0_g1_i1,Tte_TRINITY_DN48513_c0_g1_i1,Tbi_TRINITY_DN69639_c0_g1_i2,Tce_TRINITY_DN106323_c0_g1_i2
OG-610,Tsi_TRINITY_DN53031_c0_g1_i1,Tge_TRINITY_DN37599_c0_g1_i2,Tpa_TRINITY_DN128231_c2_g3_i1,Tms_TRINITY_DN10407_c0_g1_i1,Tdi_TRINITY_DN66368_c0_g1_i1,Tps_TRINITY_DN80124_c0_g1_i1,Tcm_TRINITY_DN88530_c0_g1_i2,Tte_TRINITY_DN31735_c0_g1_i1,Tbi_TRINITY_DN62539_c0_g1_i1,Tce_TRINITY_DN88969_c0_g1_i1
OG-611,Tsi_TRINITY_DN29992_c5_g1_i1,Tge_TRINITY_DN41201_c0_g1_i1,Tpa_TRINITY_DN136835_c0_g1_i2,Tms_TRINITY_DN826_c0_g1_i1,Tdi_TRINITY_DN31244_c11_g1_i1,Tps_TRINITY_DN94862_c6_g1_i1,Tcm_TRINITY_DN106965_c1_g5_i1,Tte_TRINITY_DN29392_c9_g14_i1,Tbi_TRINITY_DN63281_c0_g1_i1,Tce_TRINITY_DN99504_c0_g1_i1
OG-612,Tsi_TRINITY_DN32054_c0_g2_i16,Tge_TRINITY_DN47599_c1_g1_i1,Tpa_TRINITY_DN139812_c0_g1_i2,Tms_TRINITY_DN29726_c0_g1_i2,Tdi_TRINITY_DN30368_c0_g1_i1,Tps_TRINITY_DN88088_c5_g1_i1,Tcm_TRINITY_DN105368_c0_g1_i1,Tte_TRINITY_DN29416_c10_g1_i7,Tbi_TRINITY_DN70839_c5_g2_i4,Tce_TRINITY_DN104722_c1_g1_i1
OG-613,Tsi_TRINITY_DN18693_c0_g1_i1,Tge_TRINITY_DN37434_c0_g1_i2,Tpa_TRINITY_DN140410_c0_g1_i3,Tms_TRINITY_DN18956_c0_g1_i1,Tdi_TRINITY_DN30759_c0_g1_i1,Tps_TRINITY_DN93302_c0_g2_i1,Tcm_TRINITY_DN102595_c0_g1_i3,Tte_TRINITY_DN14737_c0_g2_i1,Tbi_TRINITY_DN60583_c0_g1_i1,Tce_TRINITY_DN99356_c0_g1_i1
OG-614,Tsi_TRINITY_DN22087_c0_g2_i1,Tge_TRINITY_DN30227_c0_g1_i1,Tpa_TRINITY_DN129885_c0_g1_i1,Tms_TRINITY_DN28146_c0_g1_i1,Tdi_TRINITY_DN25917_c0_g1_i1,Tps_TRINITY_DN68059_c0_g1_i2,Tcm_TRINITY_DN96010_c0_g1_i1,Tte_TRINITY_DN30330_c0_g1_i1,Tbi_TRINITY_DN41274_c0_g1_i1,Tce_TRINITY_DN87508_c0_g1_i1
OG-615,Tsi_TRINITY_DN29409_c0_g1_i1,Tge_TRINITY_DN40850_c0_g1_i1,Tpa_TRINITY_DN131489_c0_g1_i2,Tms_TRINITY_DN28684_c0_g1_i1,Tdi_TRINITY_DN22457_c0_g1_i2,Tps_TRINITY_DN89842_c0_g1_i1,Tcm_TRINITY_DN100241_c0_g1_i3,Tte_TRINITY_DN24747_c0_g2_i2,Tbi_TRINITY_DN60781_c0_g1_i2,Tce_TRINITY_DN69814_c0_g1_i2
OG-616,Tsi_TRINITY_DN25993_c0_g2_i1,Tge_TRINITY_DN35678_c0_g1_i1,Tpa_TRINITY_DN136623_c0_g1_i1,Tms_TRINITY_DN29515_c0_g1_i2,Tdi_TRINITY_DN21457_c0_g1_i2,Tps_TRINITY_DN11471_c0_g1_i1,Tcm_TRINITY_DN93726_c0_g2_i2,Tte_TRINITY_DN21678_c0_g1_i1,Tbi_TRINITY_DN54699_c0_g1_i1,Tce_TRINITY_DN93518_c0_g1_i1
OG-617,Tsi_TRINITY_DN40174_c0_g1_i1,Tge_TRINITY_DN46655_c0_g2_i1,Tpa_TRINITY_DN139568_c0_g3_i1,Tms_TRINITY_DN7327_c0_g2_i1,Tdi_TRINITY_DN29493_c0_g1_i2,Tps_TRINITY_DN90454_c0_g1_i1,Tcm_TRINITY_DN104500_c0_g1_i2,Tte_TRINITY_DN24024_c1_g2_i1,Tbi_TRINITY_DN70140_c1_g1_i1,Tce_TRINITY_DN98438_c1_g1_i1
OG-618,Tsi_TRINITY_DN25810_c0_g1_i3,Tge_TRINITY_DN42119_c0_g1_i1,Tpa_TRINITY_DN132982_c1_g1_i3,Tms_TRINITY_DN20575_c0_g1_i2,Tdi_TRINITY_DN29477_c0_g1_i2,Tps_TRINITY_DN93741_c0_g1_i1,Tcm_TRINITY_DN91099_c0_g1_i2,Tte_TRINITY_DN25068_c0_g5_i2,Tbi_TRINITY_DN70115_c0_g3_i2,Tce_TRINITY_DN117943_c0_g1_i1
OG-619,Tsi_TRINITY_DN24126_c0_g2_i1,Tge_TRINITY_DN45705_c0_g1_i1,Tpa_TRINITY_DN136035_c0_g1_i1,Tms_TRINITY_DN39907_c0_g1_i1,Tdi_TRINITY_DN28591_c0_g1_i2,Tps_TRINITY_DN95633_c0_g15_i2,Tcm_TRINITY_DN104446_c0_g1_i1,Tte_TRINITY_DN24934_c0_g1_i2,Tbi_TRINITY_DN65469_c0_g1_i1,Tce_TRINITY_DN98718_c0_g1_i1
OG-62,Tsi_TRINITY_DN6894_c0_g1_i1,Tge_TRINITY_DN46511_c0_g1_i1,Tpa_TRINITY_DN141232_c0_g1_i1,Tms_TRINITY_DN17109_c0_g1_i1,Tdi_TRINITY_DN25798_c0_g1_i1,Tps_TRINITY_DN81172_c0_g1_i1,Tcm_TRINITY_DN102034_c0_g5_i1,Tte_TRINITY_DN9988_c0_g1_i1,Tbi_TRINITY_DN66571_c0_g1_i1,Tce_TRINITY_DN104618_c0_g1_i1
OG-620,Tsi_TRINITY_DN17117_c0_g1_i1,Tge_TRINITY_DN27558_c0_g1_i1,Tpa_TRINITY_DN122649_c0_g1_i1,Tms_TRINITY_DN23897_c0_g1_i1,Tdi_TRINITY_DN46797_c0_g1_i1,Tps_TRINITY_DN75372_c0_g1_i1,Tcm_TRINITY_DN84531_c0_g1_i1,Tte_TRINITY_DN22413_c0_g1_i1,Tbi_TRINITY_DN34561_c0_g1_i1,Tce_TRINITY_DN95065_c0_g1_i1
OG-621,Tsi_TRINITY_DN11873_c0_g1_i1,Tge_TRINITY_DN44469_c0_g1_i1,Tpa_TRINITY_DN132624_c0_g1_i3,Tms_TRINITY_DN21624_c0_g1_i1,Tdi_TRINITY_DN28169_c0_g1_i1,Tps_TRINITY_DN78644_c0_g1_i1,Tcm_TRINITY_DN101417_c0_g2_i1,Tte_TRINITY_DN13365_c1_g1_i1,Tbi_TRINITY_DN60423_c1_g1_i1,Tce_TRINITY_DN57345_c0_g1_i1
OG-622,Tsi_TRINITY_DN47636_c0_g1_i1,Tge_TRINITY_DN27523_c0_g1_i1,Tpa_TRINITY_DN135682_c0_g1_i1,Tms_TRINITY_DN5080_c0_g2_i1,Tdi_TRINITY_DN5925_c0_g2_i1,Tps_TRINITY_DN84312_c0_g1_i1,Tcm_TRINITY_DN100388_c0_g1_i1,Tte_TRINITY_DN30069_c0_g1_i1,Tbi_TRINITY_DN65926_c0_g2_i1,Tce_TRINITY_DN97312_c0_g1_i2
OG-623,Tsi_TRINITY_DN25988_c0_g1_i1,Tge_TRINITY_DN39615_c0_g1_i1,Tpa_TRINITY_DN138099_c0_g3_i1,Tms_TRINITY_DN17930_c0_g1_i1,Tdi_TRINITY_DN32607_c1_g1_i1,Tps_TRINITY_DN88885_c6_g1_i1,Tcm_TRINITY_DN105543_c2_g3_i1,Tte_TRINITY_DN64329_c0_g1_i1,Tbi_TRINITY_DN32940_c0_g1_i1,Tce_TRINITY_DN100130_c0_g1_i1
OG-624,Tsi_TRINITY_DN29013_c0_g1_i2,Tge_TRINITY_DN42041_c0_g1_i1,Tpa_TRINITY_DN142591_c0_g1_i2,Tms_TRINITY_DN22082_c0_g1_i2,Tdi_TRINITY_DN26535_c0_g2_i2,Tps_TRINITY_DN93473_c0_g1_i2,Tcm_TRINITY_DN107393_c0_g1_i3,Tte_TRINITY_DN22997_c0_g1_i1,Tbi_TRINITY_DN71577_c0_g1_i2,Tce_TRINITY_DN100690_c0_g1_i1
OG-625,Tsi_TRINITY_DN30520_c4_g1_i1,Tge_TRINITY_DN42464_c0_g1_i1,Tpa_TRINITY_DN141638_c0_g10_i5,Tms_TRINITY_DN73684_c0_g1_i1,Tdi_TRINITY_DN6425_c0_g1_i1,Tps_TRINITY_DN93343_c0_g1_i2,Tcm_TRINITY_DN107003_c3_g1_i3,Tte_TRINITY_DN13712_c0_g1_i2,Tbi_TRINITY_DN49459_c0_g1_i1,Tce_TRINITY_DN104294_c5_g1_i1
OG-626,Tsi_TRINITY_DN20959_c0_g2_i1,Tge_TRINITY_DN46843_c0_g1_i1,Tpa_TRINITY_DN136890_c0_g1_i2,Tms_TRINITY_DN28332_c1_g1_i1,Tdi_TRINITY_DN30561_c1_g1_i1,Tps_TRINITY_DN89880_c0_g1_i1,Tcm_TRINITY_DN97175_c1_g1_i1,Tte_TRINITY_DN27489_c0_g1_i3,Tbi_TRINITY_DN69452_c0_g1_i1,Tce_TRINITY_DN106316_c9_g1_i9
OG-627,Tsi_TRINITY_DN61091_c0_g1_i1,Tge_TRINITY_DN35922_c0_g1_i1,Tpa_TRINITY_DN124641_c0_g1_i1,Tms_TRINITY_DN40459_c0_g1_i1,Tdi_TRINITY_DN7659_c0_g1_i1,Tps_TRINITY_DN83917_c0_g1_i1,Tcm_TRINITY_DN98653_c0_g1_i1,Tte_TRINITY_DN30294_c0_g1_i1,Tbi_TRINITY_DN61579_c0_g1_i1,Tce_TRINITY_DN92327_c0_g1_i1
OG-628,Tsi_TRINITY_DN67263_c0_g1_i1,Tge_TRINITY_DN37808_c0_g1_i1,Tpa_TRINITY_DN137837_c1_g1_i1,Tms_TRINITY_DN2663_c0_g1_i1,Tdi_TRINITY_DN52467_c0_g1_i1,Tps_TRINITY_DN50651_c0_g1_i1,Tcm_TRINITY_DN101469_c1_g3_i1,Tte_TRINITY_DN75129_c0_g1_i1,Tbi_TRINITY_DN64755_c0_g1_i1,Tce_TRINITY_DN100713_c1_g1_i1
OG-629,Tsi_TRINITY_DN31543_c7_g3_i1,Tge_TRINITY_DN40149_c0_g1_i2,Tpa_TRINITY_DN138580_c0_g2_i8,Tms_TRINITY_DN29773_c0_g1_i1,Tdi_TRINITY_DN28246_c0_g2_i1,Tps_TRINITY_DN76580_c0_g1_i4,Tcm_TRINITY_DN102027_c1_g1_i2,Tte_TRINITY_DN26734_c0_g1_i2,Tbi_TRINITY_DN66837_c0_g1_i1,Tce_TRINITY_DN95531_c0_g1_i8
OG-63,Tsi_TRINITY_DN12426_c0_g2_i1,Tge_TRINITY_DN44008_c0_g1_i2,Tpa_TRINITY_DN140441_c0_g1_i2,Tms_TRINITY_DN31379_c0_g1_i1,Tdi_TRINITY_DN29535_c0_g1_i1,Tps_TRINITY_DN94919_c0_g1_i1,Tcm_TRINITY_DN95812_c0_g1_i2,Tte_TRINITY_DN26259_c0_g1_i1,Tbi_TRINITY_DN62569_c0_g2_i1,Tce_TRINITY_DN103963_c0_g1_i2
OG-630,Tsi_TRINITY_DN23725_c0_g2_i1,Tge_TRINITY_DN15482_c0_g1_i1,Tpa_TRINITY_DN125825_c0_g1_i1,Tms_TRINITY_DN19326_c0_g1_i1,Tdi_TRINITY_DN20232_c0_g1_i2,Tps_TRINITY_DN50575_c0_g1_i1,Tcm_TRINITY_DN95186_c0_g1_i1,Tte_TRINITY_DN22968_c0_g1_i1,Tbi_TRINITY_DN52298_c0_g1_i2,Tce_TRINITY_DN79171_c0_g1_i1
OG-631,Tsi_TRINITY_DN16537_c0_g2_i1,Tge_TRINITY_DN36400_c0_g1_i1,Tpa_TRINITY_DN139923_c1_g1_i1,Tms_TRINITY_DN21110_c0_g2_i1,Tdi_TRINITY_DN53452_c0_g1_i1,Tps_TRINITY_DN81111_c0_g1_i1,Tcm_TRINITY_DN96189_c0_g1_i1,Tte_TRINITY_DN23094_c0_g1_i1,Tbi_TRINITY_DN62319_c0_g1_i1,Tce_TRINITY_DN88829_c0_g2_i1
OG-632,Tsi_TRINITY_DN26572_c0_g1_i1,Tge_TRINITY_DN42906_c0_g1_i1,Tpa_TRINITY_DN121219_c0_g1_i1,Tms_TRINITY_DN20752_c0_g1_i1,Tdi_TRINITY_DN28428_c0_g1_i1,Tps_TRINITY_DN87405_c0_g2_i2,Tcm_TRINITY_DN79032_c0_g1_i1,Tte_TRINITY_DN26566_c0_g3_i2,Tbi_TRINITY_DN48042_c0_g1_i1,Tce_TRINITY_DN88992_c0_g1_i4
OG-633,Tsi_TRINITY_DN13738_c0_g1_i2,Tge_TRINITY_DN44137_c0_g1_i2,Tpa_TRINITY_DN134690_c0_g1_i1,Tms_TRINITY_DN21635_c0_g2_i1,Tdi_TRINITY_DN11293_c0_g1_i1,Tps_TRINITY_DN71809_c0_g1_i1,Tcm_TRINITY_DN85921_c0_g1_i2,Tte_TRINITY_DN28253_c0_g1_i2,Tbi_TRINITY_DN68535_c0_g1_i2,Tce_TRINITY_DN94557_c0_g1_i1
OG-634,Tsi_TRINITY_DN28871_c0_g1_i1,Tge_TRINITY_DN44497_c0_g1_i2,Tpa_TRINITY_DN126396_c0_g1_i2,Tms_TRINITY_DN29879_c2_g3_i1,Tdi_TRINITY_DN24981_c0_g1_i2,Tps_TRINITY_DN83784_c0_g2_i1,Tcm_TRINITY_DN96364_c2_g1_i1,Tte_TRINITY_DN29553_c6_g1_i1,Tbi_TRINITY_DN68046_c2_g1_i1,Tce_TRINITY_DN103436_c1_g6_i1
OG-635,Tsi_TRINITY_DN31240_c0_g1_i1,Tge_TRINITY_DN42032_c0_g3_i2,Tpa_TRINITY_DN133613_c0_g1_i1,Tms_TRINITY_DN16902_c0_g2_i1,Tdi_TRINITY_DN12280_c0_g2_i1,Tps_TRINITY_DN76471_c0_g3_i2,Tcm_TRINITY_DN94888_c0_g1_i2,Tte_TRINITY_DN203_c0_g1_i1,Tbi_TRINITY_DN42666_c0_g1_i1,Tce_TRINITY_DN103745_c1_g1_i2
OG-636,Tsi_TRINITY_DN23700_c0_g3_i1,Tge_TRINITY_DN41364_c0_g1_i1,Tpa_TRINITY_DN141580_c0_g3_i6,Tms_TRINITY_DN30626_c0_g1_i1,Tdi_TRINITY_DN31530_c0_g1_i1,Tps_TRINITY_DN95496_c0_g2_i5,Tcm_TRINITY_DN104840_c0_g1_i3,Tte_TRINITY_DN22900_c0_g1_i2,Tbi_TRINITY_DN56228_c0_g1_i2,Tce_TRINITY_DN104549_c1_g2_i2
OG-637,Tsi_TRINITY_DN9907_c0_g1_i1,Tge_TRINITY_DN41615_c0_g1_i1,Tpa_TRINITY_DN140268_c0_g1_i1,Tms_TRINITY_DN29715_c0_g1_i1,Tdi_TRINITY_DN380_c0_g1_i1,Tps_TRINITY_DN94109_c0_g2_i1,Tcm_TRINITY_DN106168_c0_g2_i1,Tte_TRINITY_DN28973_c0_g1_i1,Tbi_TRINITY_DN68285_c0_g1_i1,Tce_TRINITY_DN105061_c0_g2_i1
OG-638,Tsi_TRINITY_DN26563_c0_g1_i1,Tge_TRINITY_DN45472_c0_g1_i1,Tpa_TRINITY_DN139704_c0_g1_i1,Tms_TRINITY_DN5297_c0_g2_i1,Tdi_TRINITY_DN26206_c0_g1_i2,Tps_TRINITY_DN92690_c0_g1_i1,Tcm_TRINITY_DN107404_c0_g2_i2,Tte_TRINITY_DN20285_c0_g1_i1,Tbi_TRINITY_DN71114_c0_g1_i2,Tce_TRINITY_DN98189_c0_g1_i1
OG-639,Tsi_TRINITY_DN21268_c0_g1_i4,Tge_TRINITY_DN48169_c0_g2_i1,Tpa_TRINITY_DN132899_c0_g1_i1,Tms_TRINITY_DN28900_c0_g1_i4,Tdi_TRINITY_DN14577_c0_g1_i2,Tps_TRINITY_DN92938_c0_g1_i3,Tcm_TRINITY_DN103495_c0_g1_i1,Tte_TRINITY_DN17986_c0_g2_i1,Tbi_TRINITY_DN70530_c0_g1_i1,Tce_TRINITY_DN101855_c0_g2_i1
OG-64,Tsi_TRINITY_DN534_c0_g1_i1,Tge_TRINITY_DN47239_c0_g1_i1,Tpa_TRINITY_DN141833_c0_g2_i1,Tms_TRINITY_DN12765_c0_g1_i1,Tdi_TRINITY_DN17744_c0_g2_i1,Tps_TRINITY_DN92511_c0_g1_i2,Tcm_TRINITY_DN96295_c0_g1_i1,Tte_TRINITY_DN13771_c0_g1_i1,Tbi_TRINITY_DN60916_c0_g1_i1,Tce_TRINITY_DN99321_c0_g1_i1
OG-640,Tsi_TRINITY_DN26856_c0_g1_i1,Tge_TRINITY_DN47879_c1_g7_i2,Tpa_TRINITY_DN45564_c0_g3_i1,Tms_TRINITY_DN24665_c0_g2_i1,Tdi_TRINITY_DN16303_c0_g1_i1,Tps_TRINITY_DN80222_c0_g1_i3,Tcm_TRINITY_DN94494_c0_g2_i2,Tte_TRINITY_DN26265_c0_g1_i3,Tbi_TRINITY_DN67686_c9_g13_i3,Tce_TRINITY_DN82572_c0_g1_i2
OG-641,Tsi_TRINITY_DN21111_c1_g1_i1,Tge_TRINITY_DN39363_c0_g1_i1,Tpa_TRINITY_DN142927_c0_g1_i1,Tms_TRINITY_DN31197_c0_g1_i1,Tdi_TRINITY_DN34519_c0_g1_i1,Tps_TRINITY_DN90919_c0_g1_i2,Tcm_TRINITY_DN101652_c1_g1_i1,Tte_TRINITY_DN18721_c0_g2_i1,Tbi_TRINITY_DN71932_c4_g1_i1,Tce_TRINITY_DN88785_c0_g1_i1
OG-642,Tsi_TRINITY_DN18372_c0_g2_i1,Tge_TRINITY_DN47180_c6_g1_i1,Tpa_TRINITY_DN139962_c0_g3_i1,Tms_TRINITY_DN27690_c0_g1_i1,Tdi_TRINITY_DN19820_c0_g1_i2,Tps_TRINITY_DN88739_c0_g1_i1,Tcm_TRINITY_DN90320_c0_g1_i1,Tte_TRINITY_DN29952_c12_g1_i1,Tbi_TRINITY_DN71340_c10_g1_i1,Tce_TRINITY_DN100229_c0_g1_i1
OG-643,Tsi_TRINITY_DN12282_c0_g1_i2,Tge_TRINITY_DN38455_c0_g2_i2,Tpa_TRINITY_DN113720_c0_g1_i3,Tms_TRINITY_DN14171_c0_g1_i1,Tdi_TRINITY_DN14364_c0_g1_i4,Tps_TRINITY_DN73044_c0_g1_i1,Tcm_TRINITY_DN77167_c0_g1_i1,Tte_TRINITY_DN20717_c0_g1_i2,Tbi_TRINITY_DN47830_c0_g2_i1,Tce_TRINITY_DN85782_c0_g1_i2
OG-644,Tsi_TRINITY_DN32281_c0_g1_i1,Tge_TRINITY_DN41274_c0_g1_i1,Tpa_TRINITY_DN133639_c0_g1_i1,Tms_TRINITY_DN17208_c0_g2_i1,Tdi_TRINITY_DN40048_c0_g1_i1,Tps_TRINITY_DN80552_c0_g1_i2,Tcm_TRINITY_DN97367_c0_g1_i1,Tte_TRINITY_DN1677_c0_g1_i1,Tbi_TRINITY_DN54356_c0_g1_i1,Tce_TRINITY_DN93630_c0_g1_i1
